Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Kahunira Secondary,Githunguri 1,January,Secondary,White,2026-01-29,Rice and Beans,160,154,154,0.0,0,3,6,0,0,0.0,0.0,0.0,160,0.0,3.0,29,2026-01-29 13:00:52,2026-01-29 13:30:01,Expecting students who had failed taps to top up their account,Food was delicious,Line was well managed by TOD,"Failed taps increased from 3 to 6, parents didn't top up on time","Meal served today decrease from 161 to 154, parents didn't top up on time",@Tapper kahunira secondary
Kiambu kitchen,Ak Magugu Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,410,413,371,42.0,0,3,14,0,1,0.0,0.0,0.0,410,0.0,3.0,65,2026-01-29 12:20:05,2026-01-29 13:25:11,We expect a lower turnout since tomorrow is a Friday,The food was good,The queue was orderly,The number of failed taps was 14. The accounts had not been topped up,The number of actual meals served today increased from 397 to 413. There was a higher turnout since we had bananas,@SC Margaret Maigua - Ak magugu comprehensive
Kiambu kitchen,Chief Wandie Primary,Kiambu Regions,January,Primary,White,2026-01-29,Rice and Western,330,352,317,35.0,0,1,9,2,1,0.0,0.0,0.0,330,0.0,1.0,60,2026-01-29 12:40:00,2026-01-29 13:40:00,Projecting 330 because Friday’s turnout is usually low,Food was hot and delicious,Line management was excellent,9 failed taps compared to yesterday’s 11 slight decrease some parents topped up their kids account on time,352 actual meals served compared to yesterday’s 340 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
Kiambu kitchen,Riara Secondary,Kiambu Regions,January,Secondary,White,2026-01-29,Rice and Western,102,93,93,0.0,0,2,8,0,2,1.0,1.0,0.0,110,0.0,2.0,45,2026-01-29 12:45:00,2026-01-29 13:30:00,We expect a good turnout,Food was delicious,Easy queue management,Successful taps decreased to 93 from 96 in yesterday,Failed taps increased to 8 from 6 in yesterday,@Tapper Riara Sec
Kiambu kitchen,Gathanji Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,65,64,64,0.0,0,2,0,0,1,0.3,0.35,0.0,67,0.0,2.0,10,2026-01-29 13:20:34,2026-01-29 13:30:56,We expect  a higher turnout tomorrow.,Food  was hot and delicious,The queue was well managed by teacher on duty.,There was a decrease  in the number  of  failed taps  from 1 to 0 since most parents  toped up their  accounts.,There was an increase  in the number of successful  taps from 56 to 64 since most parents  toped up their accounts,@Purity _ tapper Gathanji sec.
Kiambu kitchen,Gatatha Primary,Kiambu Regions,January,Primary,White,2026-01-29,Rice and Western,155,153,123,30.0,0,2,9,0,1,0.5,0.6,0.0,155,0.0,2.0,30,2026-01-29 13:00:48,2026-01-29 13:30:52,We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 12 to 9 due to early payment,Actual meals served have increased from 151 to 153 due to additional payment,@Mourine mwangi-SC Gatatha primary
Kiambu kitchen,Kamondo Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,135,123,123,0.0,0,2,6,0,0,0.0,0.0,0.0,135,0.0,2.0,20,2026-01-29 13:30:01,2026-01-29 13:50:07,Expecting parents will top up and absent kids will,Food was well cooked,Queue management was well managed with the help of TOD,Slight increase from5 to 6 as some accounts are not topped up,Equal number of failed taps as attendance was same as yesterday's,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,St. Joseph Riabai Secondary,Kiambu Regions,January,Secondary,White,2026-01-29,Rice and Western,140,121,121,0.0,0,3,9,0,1,3.0,0.0,0.0,135,0.0,3.0,50,2026-01-29 12:30:38,2026-01-29 13:20:43,We expect more students,The food was delicious,The line was well managed,Failed taps decreased from 15 to 9 some students topped up their accounts,Successful taps decreased from 131 to 121 some students had insufficient funds,@Kwamboka (T) St.​joseph riabai secondary
Kiambu kitchen,Githunguri Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,460,464,423,41.0,0,3,19,0,3,0.0,0.0,0.0,460,0.0,3.0,50,2026-01-29 12:40:22,2026-01-29 13:30:28,We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 19 an increase from yesterday's 15,,,some parents didn't manage to top up on time","Actual meals served were 464 a decrease from yesterday's 477,,,some learners didn't report to school today",@SC- Githunguri Comprehensive
Kiambu kitchen,Ting'Ang'A Secondary,Kiambu Regions,January,Secondary,White,2026-01-29,Rice and Western,110,115,109,6.0,0,4,16,0,2,0.0,0.0,0.0,120,0.0,4.0,30,2026-01-29 13:20:11,2026-01-29 13:50:19,Hopping there will be increase in turn outs,The food was hot and delicious,The queue was neat and manageable,Today's failed taps were 16 which increased from yesterdays taps due to insufficient funds,Today successful taps was 109 which increased from yesterdays taps this was due to higher turn out,@Brenda Kamau Tapper Ting'ang'a Secondary school
Kiambu kitchen,Kamondo Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,340,344,309,35.0,0,3,9,0,0,2.0,1.0,0.0,340,0.0,3.0,50,2026-01-29 12:40:27,2026-01-29 13:30:42,Being on a Friday turn up may decrease slightly from today's as most parents tend not  to  top up at the end of the week,The food was tasty and nutritious,The queue was well managed by the ToD,09 failed taps an increse from 05 as more parents had not topped up on time,344 actual taps a rise from 340 as turn up was high due to presence of bananas in the menu,@SCwangengi -Kamondo primary school
