Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Lioki Primary,Githunguri 2,February,Primary,White,2026-02-02,Rice and Western,155,149.0,130.0,19.0,0,2.0,10.0,0,0.0,1.0,2.0,0.0,150.0,0.0,2.0,50,2026-02-02 13:00:34,2026-02-02 13:50:41,we expect an improvement on the turn out,food was delicious,the queue was well organized,failed taps increased by 4 as the parents forgot to top up their accounts on time,successful taps reduced by 9 as the parents failed to top up their kids accounts also some kids did not report to school today,@SC Phoebe - Lioki Primary school
Kiambu kitchen,St. Peters Ndumberi Secondary,Kiambu Regions,February,Secondary,White,2026-02-02,Rice and Western,505,444.0,427.0,14.0,0,4.0,33.0,1,2.0,2.0,2.0,0.0,500.0,0.0,4.0,46,2026-02-02 13:10:08,2026-02-02 13:56:16,Expecting the above projection.,The food was very delicious.,There was an easy queue management.,Today's failed taps were 33 compared to Fridays which was 19.This is because many parents didn't top up.,Today's successful taps were 427 compared to Fridays which was 463.This is because there was a decrease in the turn out.,@St Peters Ndumberi secondary
Kiambu kitchen,Kamondo Primary,Githunguri 2,February,Primary,White,2026-02-02,Rice and Western,340,326.0,288.0,38.0,0,3.0,5.0,0,0.0,15.0,17.0,0.0,330.0,0.0,3.0,60,2026-02-02 12:40:20,2026-02-02 13:40:27,We expect turn up to increase slightly from today's as exams began today and will be ongoing,The food was tasty,The queue was well managed by the Tod,05 failed taps a decrease from 13 as more parents had topped up kids account on time,288 Successful taps a decrease from 297 as turn up was low,@SCwangengi -Kamondo primary school
Kiambu kitchen,Kamondo Secondary,Githunguri 2,February,Secondary,White,2026-02-02,Rice and Western,135,115.0,115.0,0.0,0,2.0,10.0,0,0.0,0.0,0.0,0.0,135.0,0.0,2.0,30,2026-02-02 13:30:27,2026-02-02 14:00:37,Expecting  the insufficient  accounts to be topped up,Food was tasty,Queue management was well managed with the help of TOD,Increase from 5 to 10 due to insufficient funds,Increase from 101  to 115 as successful taps were high compared to the previous day,"@Esther, Tapper kamondo secondary school"
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,February,Secondary,White,2026-02-02,Rice and Western,200,192.0,190.0,2.0,0,3.0,22.0,0,5.0,20.0,5.0,0.0,200.0,0.0,3.0,30,2026-02-02 12:40:34,2026-02-02 13:10:39,Students with insufficient balances will top up their accounts on time,Food was hot and delicious,teacher on duty helped with line management,"number of failed taps increased from 14 to 22, students with insufficient balances reminded to top up their accounts","Number of successful taps decreased from 198 to 190, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Kibubuti Primary,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,525,509.0,456.0,53.0,0,3.0,39.0,1,5.0,4.0,5.0,0.0,510.0,0.0,3.0,100,2026-02-02 12:30:15,2026-02-02 14:10:19,We expect insufficient accounts to be topped up,Food was delicious,Line management was okay,Failed taps increased from 20 to 39 due to insufficient accounts,Actual meals reduced from 536 to 509 due to an increase in the number of failed taps,@Maureen mwaura SC kibubuti pry
Kiambu kitchen,Kawaida Primary,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,1115,1083.0,1036.0,47.0,0,6.0,48.0,1,8.0,9.856,11.776,0.0,1100.0,0.0,6.0,54,2026-02-02 12:30:59,2026-02-02 13:25:12,Expecting parents to topup on time,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 36 to 48 due to late payment,Actual meals decreased from 1114 to 1083 due to late payment,@JULIA-SL KAWAIDA COMPREHENSIVE
Kiambu kitchen,Hgm Ting'Ang'A Secondary,Kiambu Regions,February,Secondary,White,2026-02-02,Rice and Western,95,93.0,90.0,3.0,0,2.0,4.0,1,0.0,0.0,0.0,0.0,95.0,0.0,2.0,10,2026-02-02 13:00:14,2026-02-02 13:10:28,Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps increased from 1 to 4 due to insufficient funds,Actual meals served decreased from 95 to 93 dur to absentees,@Tapper-Hgm Ting'ang'a Sec Sch
Kiambu kitchen,Ngemwa Primary,Githunguri 2,February,Primary,White,2026-02-02,Rice and Western,215,208.0,187.0,21.0,0,2.0,11.0,0,0.0,1.0,1.0,0.0,215.0,0.0,2.0,50,2026-02-02 12:35:01,2026-02-02 13:25:04,We expect failed taps to be topped up tomorrow.,Food was delicious,Line management was successful,"Failed taps increased from 6 to 11. Being the beginning of a new month,most parents forgot to top up.",Meals served decreased from 213 to 208. Most kids had not been paid for.,@SC Lucy - Ngemwa primary
Kiambu kitchen,Githunguri Tech Secondary,Githunguri 1,February,Secondary,White,2026-02-02,Rice and Western,220,201.0,201.0,0.0,0,2.0,17.0,2,0.0,6.0,7.0,0.0,220.0,0.0,2.0,35,2026-02-02 13:25:01,2026-02-02 14:00:10,Ww expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 17 which is an increase compared from 11 to  17 parents didn't top up,The actual meal served today was 201 which is a decrease compared from 209 to 201 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
Kiambu kitchen,Kahunira Primary,Githunguri 1,February,Primary,White,2026-02-02,Rice and Western,740,698.0,628.0,70.0,0,4.0,56.0,3,5.0,,7.0,0.0,730.0,0.0,4.0,60,2026-02-02 12:40:41,2026-02-02 13:40:48,We are expecting students with insufficient funds will remind their parents to top up.,"Food was hot, delicious and arrived on time.",Queue management was well executed by teacher on duty .,"Failed taps increased from 21 to 56, respective parents didn't top up.","698 actual meals served today,a decrease from 730 served on Friday,this has been contributed by increased failed taps.",@Mwangi Mary Kahunira Comprehensive
